price,bedrooms,bathrooms,square_feet,amenities_count,pets_allowed_bin,state,cityname,latitude,longitude
638.0,1.0,1.0,608,1,1,KY,Lexington,38.0005,-84.4783
699.0,1.0,1.0,800,3,0,KY,Lexington,38.0005,-84.4783
1255.0,2.0,2.0,1042,9,0,VA,Virginia Beach,36.8961,-76.255
2470.0,1.0,1.0,893,4,0,VA,Arlington,38.8863,-77.0977
1195.0,1.0,1.0,712,6,0,VA,Virginia Beach,36.8461,-76.0921
680.0,1.0,1.0,700,2,1,NE,Omaha,41.2058,-96.0524
895.0,1.0,1.0,721,10,1,NE,Omaha,41.2058,-96.0524
1377.0,1.0,1.0,860,6,1,VA,Virginia Beach,36.8461,-76.0921
754.0,1.0,1.0,841,9,1,KY,Lexington,38.0005,-84.4783
1235.0,2.0,2.5,1122,5,0,TX,Grand Prairie,32.7722,-97.0041
1496.0,2.0,2.0,1136,4,0,FL,Clearwater,27.9792,-82.7186
1269.0,1.0,1.0,626,1,1,FL,Clearwater,27.9792,-82.7186
1411.0,1.0,1.0,884,3,1,CA,Grand Terrace,34.0593,-117.3216
2599.0,2.0,2.0,1070,1,0,VA,Arlington,38.8863,-77.0977
1877.0,2.0,2.0,1235,4,0,FL,Clearwater,27.9792,-82.7186
1535.0,2.0,1.0,884,4,0,CA,Grand Terrace,34.0593,-117.3216
1669.0,3.0,2.0,1235,4,1,FL,Clearwater,27.9792,-82.7186
1349.0,2.0,2.0,1213,4,0,AZ,Tucson,32.3282,-110.9861
1855.0,4.0,3.0,2402,7,1,ND,West Fargo,46.8861,-96.9
987.0,2.0,1.5,986,11,1,AZ,Tucson,32.3282,-110.9861
1583.0,2.0,2.0,880,6,0,CO,Aurora,39.7399,-104.7919
1280.0,1.0,1.0,822,5,1,TX,Sachse,32.9682,-96.5833
1009.0,1.0,1.0,539,6,0,VA,Suffolk,36.7331,-76.5998
850.0,2.0,1.0,819,6,0,AZ,Tucson,32.3282,-110.9861
1315.0,1.0,1.0,815,4,1,GA,Atlanta,33.6443,-84.4661
1379.0,2.0,2.0,1181,2,1,VA,Suffolk,36.7331,-76.5998
907.0,1.0,1.0,750,6,0,NE,Bellevue,41.1121,-95.9574
1060.0,1.0,1.0,619,1,1,CO,Aurora,39.7399,-104.7919
1415.0,2.0,2.0,1082,3,0,FL,Saint Petersburg,27.8761,-82.6481
1032.0,2.0,2.0,1168,4,1,NE,Bellevue,41.1121,-95.9574
1356.0,1.0,1.0,857,3,1,FL,Saint Petersburg,27.8761,-82.6481
765.0,2.0,2.0,920,7,0,KY,Georgetown,38.2211,-84.563
1240.0,2.0,2.0,984,4,1,FL,Saint Petersburg,27.8761,-82.6481
2251.0,2.0,1.0,1064,0,0,CO,Aurora,39.7399,-104.7919
952.0,2.0,2.0,1168,6,0,NE,Bellevue,41.1121,-95.9574
1678.0,3.0,2.0,1313,0,1,AZ,Tucson,32.3282,-110.9861
871.0,1.0,1.0,750,6,0,NE,Bellevue,41.1121,-95.9574
1961.0,3.0,1.0,1162,3,0,VA,Woodbridge,38.6301,-77.2726
1507.0,2.0,2.0,1155,1,1,GA,Atlanta,33.7848,-84.3922
1395.0,3.0,3.0,1818,7,1,ND,West Fargo,46.8861,-96.9
1000.0,2.0,1.0,700,0,0,CO,Aurora,39.7369,-104.8622
1560.0,1.0,1.0,864,2,0,FL,Saint Petersburg,27.8761,-82.6481
850.0,2.0,1.0,900,4,0,CA,Apple Valley,34.5238,-117.1986
760.0,2.0,1.0,775,9,1,ND,West Fargo,46.8861,-96.9
1325.0,2.0,2.0,1087,11,1,GA,Atlanta,33.7848,-84.3922
1009.0,2.0,1.0,926,4,1,NE,Bellevue,41.1121,-95.9574
1173.0,3.0,2.0,1367,6,0,NE,Bellevue,41.1121,-95.9574
1510.0,3.0,1.0,739,4,0,VA,Woodbridge,38.6301,-77.2726
1025.0,1.0,1.0,660,4,0,AZ,Tucson,32.2161,-110.971
890.0,0.0,1.0,440,4,0,AZ,Tucson,32.2161,-110.971
825.0,2.0,2.0,900,4,0,CA,Apple Valley,34.5238,-117.1986
851.0,2.0,2.0,1020,3,0,NE,Bellevue,41.1121,-95.9574
1133.0,1.0,1.0,865,3,0,FL,Saint Petersburg,27.8761,-82.6481
1335.0,2.0,1.5,800,3,0,VA,Woodbridge,38.6301,-77.2726
1195.0,2.0,2.0,810,3,0,FL,Saint Petersburg,27.8761,-82.6481
830.0,2.0,1.0,950,4,1,KY,Jeffersontown,38.163,-85.5213
1155.0,2.0,2.0,1100,8,1,GA,Atlanta,33.6443,-84.4661
1120.0,2.0,2.0,1150,8,1,GA,Atlanta,33.7932,-84.3209
790.0,1.0,1.0,680,7,1,NE,Bellevue,41.1121,-95.9574
1315.0,2.0,2.0,962,5,0,FL,Saint Petersburg,27.8761,-82.6481
1736.0,2.0,2.0,1045,7,1,VA,Woodbridge,38.6301,-77.2726
855.0,2.0,1.0,790,0,1,CA,Adelanto,34.5914,-117.4767
1494.0,1.0,1.0,779,3,1,GA,Atlanta,33.7932,-84.3209
1294.0,1.0,1.0,804,1,0,TX,Garland,32.9677,-96.6615
1400.0,2.0,2.0,1310,1,0,NE,Omaha,41.2622,-96.1772
1434.0,2.0,1.0,850,2,0,VA,Woodbridge,38.6301,-77.2726
1149.0,1.0,1.0,726,0,0,TX,Garland,32.9677,-96.6615
1395.0,1.0,1.0,691,2,0,VA,Woodbridge,38.6301,-77.2726
1090.0,3.0,2.0,1238,0,0,ND,Mapleton,46.8671,-97.0693
900.0,2.0,1.0,871,12,1,AZ,Sierra Vista,31.529,-110.2588
750.0,3.0,1.5,1081,0,0,ND,Gwinner,46.2245,-97.7606
750.0,2.0,2.0,762,4,0,AZ,Sierra Vista,31.529,-110.2588
987.0,1.0,1.0,762,7,0,TX,Garland,32.9677,-96.6615
1165.0,2.0,2.0,1057,5,1,GA,Atlanta,33.7496,-84.5494
795.0,1.0,1.0,982,0,0,NE,Omaha,41.2909,-96.1677
1019.0,2.0,1.5,1040,14,1,NC,Asheville,35.5807,-82.6078
1199.0,1.0,1.0,726,0,0,TX,Garland,32.9677,-96.6615
1130.0,2.0,2.0,956,6,0,NC,Asheville,35.5807,-82.6078
1530.0,2.0,1.0,1154,6,1,FL,Saint Petersburg,27.8761,-82.6481
1565.0,2.0,2.0,1072,5,1,VA,Woodbridge,38.6301,-77.2726
865.0,2.0,1.5,1100,2,0,NE,Omaha,41.2639,-96.0521
995.0,3.0,2.0,1262,3,0,CA,Twentynine Palms,34.1603,-116.0477
1402.0,2.0,2.5,1332,2,0,KY,Louisville,38.2652,-85.4929
1519.0,2.0,1.0,931,4,1,FL,Saint Petersburg,27.8171,-82.677
1350.0,4.0,2.5,2011,0,0,AZ,Sahuarita,31.9523,-110.998
590.0,1.0,1.0,569,3,0,NE,Omaha,41.2639,-96.0521
1240.0,2.0,2.5,1750,1,0,NE,Omaha,41.2639,-96.0521
1159.0,2.0,2.0,1300,3,0,KY,Louisville,38.2652,-85.4929
1277.0,1.0,1.0,758,0,0,FL,Saint Petersburg,27.7885,-82.675
1969.0,3.0,3.0,1408,0,0,TX,Garland,32.9677,-96.6615
1944.0,3.0,3.0,1408,0,0,TX,Garland,32.9677,-96.6615
1200.0,2.0,2.0,966,4,1,NC,Asheville,35.6358,-82.5585
1114.0,2.0,2.0,1186,5,0,KY,Louisville,38.2652,-85.4929
2455.0,2.0,2.0,1230,1,1,VA,Vienna,38.9266,-77.2624
1305.0,2.0,2.0,983,4,1,NC,Asheville,35.6358,-82.5585
1190.0,2.0,2.0,1024,1,0,KY,Louisville,38.2652,-85.4929
845.0,1.0,1.0,653,0,1,FL,Saint Petersburg,27.7324,-82.668
980.0,1.0,1.0,720,5,1,FL,Saint Petersburg,27.7324,-82.668
1434.0,1.0,1.0,744,1,1,CO,Arvada,39.7954,-105.0984
775.0,2.0,2.0,1000,4,0,CA,Twentynine Palms,34.1603,-116.0477
990.0,2.0,1.0,927,3,0,FL,Saint Petersburg,27.7324,-82.668
1652.0,3.0,2.0,1573,3,0,KY,Louisville,38.2652,-85.4929
860.0,2.0,2.0,755,0,0,TX,Garland,32.8576,-96.5986
2370.0,2.0,2.0,1230,1,1,VA,Vienna,38.9266,-77.2624
1199.0,1.0,1.0,635,4,1,AZ,Goodyear,33.4811,-112.3545
1474.0,1.0,1.0,762,2,0,GA,Atlanta,33.7757,-84.399
1090.0,2.0,1.5,1020,13,1,KY,Lyndon,38.2567,-85.6017
1390.0,3.0,2.0,1257,13,1,AZ,Goodyear,33.4811,-112.3545
1375.0,1.0,1.0,825,2,0,CA,Palm Springs,33.8005,-116.5166
820.0,1.0,1.0,710,13,1,KY,Lyndon,38.2567,-85.6017
1345.0,2.0,2.0,1120,4,0,VA,Chesapeake,36.7968,-76.4254
1125.0,2.0,1.5,1000,3,0,FL,Saint Petersburg,27.7897,-82.7281
1645.0,1.0,1.0,936,2,1,GA,Atlanta,33.7496,-84.5494
818.0,1.0,1.0,630,0,1,FL,Saint Petersburg,27.8167,-82.7299
935.0,2.0,2.0,1033,1,0,KY,Louisville,38.3024,-85.5836
1300.0,3.0,2.0,1500,3,0,NC,Weaverville,35.7213,-82.5474
1750.0,3.0,2.0,1286,10,0,VA,Chesapeake,36.7434,-76.2257
2445.0,2.0,2.0,1086,2,0,VA,Vienna,38.8967,-77.2551
2284.0,2.0,1.0,821,2,1,VA,Vienna,38.8967,-77.2551
1452.0,2.0,2.0,1082,2,0,GA,Atlanta,33.7932,-84.3209
2400.0,2.0,2.0,1058,1,1,VA,Vienna,38.8967,-77.2551
1874.0,3.0,2.0,1560,3,0,GA,Atlanta,33.7848,-84.3922
985.0,1.0,1.0,739,1,0,AZ,Avondale,33.4802,-111.3066
815.0,1.0,1.0,675,5,0,TX,Garland,32.8808,-96.6418
1150.0,2.0,1.0,476,2,0,CA,Palm Springs,33.8556,-116.5643
1878.0,3.0,2.0,1560,3,1,GA,Atlanta,33.7757,-84.399
1584.0,3.0,2.0,1430,9,0,NC,Arden,35.4723,-82.5212
800.0,1.0,1.0,600,3,0,NE,Omaha,41.241,-95.9639
750.0,2.0,1.0,650,0,0,NE,Omaha,41.241,-95.9639
1510.0,2.0,2.0,1134,5,0,GA,Atlanta,33.7932,-84.3209
1065.0,1.0,1.0,691,4,1,TX,Garland,32.9252,-96.6203
1655.0,2.0,1.0,695,2,0,VA,Vienna,38.8967,-77.2551
1150.0,2.0,1.0,650,2,0,CA,Palm Springs,33.8556,-116.5643
1400.0,2.0,1.0,910,4,0,FL,Saint Petersburg,27.7385,-82.7548
969.0,1.0,1.0,640,3,1,TX,Garland,32.9252,-96.6203
1259.0,2.0,2.0,1039,4,0,NC,Arden,35.4723,-82.5212
885.0,1.0,1.0,460,4,0,CA,Palm Springs,33.8556,-116.5643
1179.0,2.0,2.0,1010,1,1,VA,Henrico,37.6322,-77.5452
1045.0,1.0,1.0,742,4,1,TX,Garland,32.9252,-96.6203
1515.0,3.0,2.0,1202,5,0,NC,Arden,35.4723,-82.5212
795.0,2.0,1.0,770,2,0,CA,Redding,40.5621,-122.4223
1460.0,2.0,2.0,1121,3,1,AZ,Peoria,33.6503,-112.2481
1180.0,2.0,2.0,1366,8,1,GA,Atlanta,33.7311,-84.4096
1580.0,3.0,2.0,1371,4,1,TX,Garland,32.9252,-96.6203
1332.0,2.0,2.0,1157,1,0,AZ,Peoria,33.6503,-112.2481
1130.0,1.0,1.0,826,4,0,KY,Louisville,38.2582,-85.6068
1050.0,2.0,1.0,825,1,0,CA,Palm Desert,33.726,-116.3704
1775.0,1.0,1.0,743,9,1,VA,Springfield,38.7769,-77.1872
1385.0,1.0,1.0,756,0,1,NE,Omaha,41.2611,-95.9339
660.0,2.0,1.0,785,2,0,CA,Redding,40.5621,-122.4223
1099.0,1.0,1.0,866,4,1,KY,Louisville,38.2582,-85.6068
1620.0,2.0,2.0,965,2,1,GA,Atlanta,33.7077,-84.4323
1730.0,1.0,1.0,743,9,1,VA,Springfield,38.7769,-77.1872
895.0,1.0,1.0,671,2,0,NE,Omaha,41.2611,-95.9339
1170.0,2.0,2.0,992,6,0,NE,Omaha,41.2611,-95.9339
1700.0,2.0,1.0,802,2,1,VA,Springfield,38.7769,-77.1872
1202.0,1.0,1.0,757,6,0,GA,Atlanta,33.7757,-84.399
1029.0,1.0,1.0,655,5,1,AZ,Peoria,33.6503,-112.2481
1095.0,2.0,1.0,1000,1,1,CA,La Quinta,33.6713,-116.2873
800.0,2.0,1.0,850,1,0,CA,Yuba City,38.9962,-121.6188
1161.0,1.0,1.0,756,1,0,NE,Omaha,41.2611,-95.9339
695.0,1.0,1.0,825,2,0,GA,Atlanta,33.6443,-84.4661
1460.0,2.0,2.0,921,4,0,GA,Atlanta,33.6443,-84.4661
960.0,2.0,2.0,925,11,1,KY,Louisville,38.2147,-85.6206
1205.0,1.0,1.0,774,4,0,TX,Irving,32.8891,-96.9428
1200.0,1.0,1.0,555,3,0,CA,Chico,39.7251,-121.812
855.0,1.0,1.0,528,5,0,AZ,Peoria,33.6108,-112.2369
1325.0,2.0,2.0,1294,3,0,NE,Papillion,41.1524,-96.0413
1210.0,1.0,1.0,1151,2,0,NE,Papillion,41.1524,-96.0413
1175.0,1.0,1.0,1151,3,0,NE,Papillion,41.1524,-96.0413
1650.0,3.0,3.0,1829,3,0,CA,Desert Hot Springs,33.9634,-116.5307
679.0,3.0,1.0,750,1,0,KY,Louisville,38.1433,-85.6958
884.0,2.0,1.0,1096,6,0,KY,Louisville,38.1433,-85.6958
1010.0,2.0,2.0,829,6,0,AZ,Peoria,33.6108,-112.2369
971.0,2.0,1.0,1096,4,0,KY,Louisville,38.1433,-85.6958
758.0,1.0,1.0,819,4,0,KY,Louisville,38.1433,-85.6958
1899.0,2.0,2.0,1225,0,0,TX,Irving,32.8891,-96.9428
1541.0,1.0,1.0,923,0,1,GA,Atlanta,33.7542,-84.39
750.0,1.0,1.0,502,1,0,CA,Marysville,39.2154,-121.4633
1860.0,2.0,2.0,1433,2,0,VA,Richmond,37.502,-77.5699
1790.0,2.0,2.0,1375,2,0,VA,Richmond,37.502,-77.5699
1535.0,3.0,2.0,1256,3,1,VA,Richmond,37.502,-77.5699
740.0,2.0,1.0,925,3,1,NE,Bellevue,41.151,-95.91
1425.0,2.0,2.0,927,9,0,CA,Antelope,38.6861,-121.3808
763.0,2.0,1.0,850,1,1,KY,Louisville,38.1572,-85.7846
647.0,2.0,1.0,430,5,0,NE,Bellevue,41.151,-95.91
999.0,2.0,2.0,963,13,1,VA,Richmond,37.4525,-77.4758
1799.0,3.0,2.0,1433,2,1,CA,Banning,33.9315,-116.8854
2365.0,1.0,1.0,935,4,0,FL,Saint Petersburg,27.7693,-82.6397
1465.0,1.0,1.0,758,4,0,GA,Atlanta,33.7848,-84.3922
965.0,1.0,1.0,868,5,1,NC,Sunset Beach,33.8802,-78.5097
1801.0,2.0,2.0,1367,6,0,TX,Irving,32.8702,-96.9783
650.0,2.0,1.0,1144,2,0,KY,Louisville,38.2402,-85.8119
940.0,1.0,1.0,576,7,1,NC,Leland,34.2154,-78.0385
1330.0,2.0,2.0,1222,3,0,GA,Atlanta,33.7923,-84.4479
1350.0,2.0,2.0,997,8,0,CA,Palm Desert,33.7462,-116.3305
820.0,2.0,1.0,915,3,0,VA,Richmond,37.4525,-77.4758
1095.0,1.0,1.0,576,1,0,CA,Sacramento,38.6627,-121.3414
995.0,3.0,1.0,800,1,0,KY,Louisville,38.233,-85.7873
1050.0,2.0,2.0,994,3,1,NC,Leland,34.2154,-78.0385
2045.0,2.0,2.0,1137,3,0,GA,Atlanta,33.7927,-84.3234
945.0,1.0,1.0,724,3,0,NC,Leland,34.2154,-78.0385
1734.0,3.0,2.0,1200,7,1,VA,Lorton,38.6901,-77.2065
1603.0,2.0,1.0,903,5,1,VA,Lorton,38.6901,-77.2065
699.0,1.0,1.0,520,3,0,VA,Richmond,37.4525,-77.4758
1295.0,2.0,2.0,1124,1,1,AZ,Surprise,33.6326,-112.3507
1357.0,2.0,2.0,1252,6,0,GA,Atlanta,33.7927,-84.3234
1070.0,2.0,1.0,801,9,1,AZ,Surprise,33.6326,-112.3507
2525.0,3.0,2.0,1370,3,0,GA,Atlanta,33.7923,-84.4479
795.0,1.0,1.0,620,4,1,NC,Wilmington,34.1446,-77.9126
1535.0,2.0,2.0,921,2,0,CA,Indio,33.7561,-116.2265
1320.0,1.0,1.0,809,2,0,CA,Indio,33.7561,-116.2265
995.0,1.0,1.0,780,9,1,AZ,Surprise,33.6326,-112.3507
1230.0,2.0,2.0,1108,3,1,MT,Missoula,46.8516,-114.0141
930.0,2.0,1.0,840,9,0,MT,Missoula,46.8516,-114.0141
2118.0,2.0,2.0,1174,0,1,GA,Atlanta,33.7542,-84.39
1350.0,1.0,1.0,657,10,1,GA,Atlanta,33.7848,-84.3922
1690.0,2.0,2.0,921,2,0,CA,Indio,33.7561,-116.2265
1515.0,3.0,2.0,1159,16,1,AZ,Surprise,33.6326,-112.3507
1510.0,2.0,2.0,955,8,0,TX,Frisco,33.1662,-96.7758
1258.0,2.0,2.0,1183,7,1,FL,Tampa,28.1164,-82.3628
1180.0,2.0,2.0,1108,12,1,NC,Wilmington,34.2256,-77.945
780.0,2.0,1.0,870,5,1,MT,Missoula,46.8958,-114.0109
1545.0,2.0,2.0,1159,16,1,VA,Henrico,37.6202,-77.6128
523.0,2.0,1.0,358,2,0,AZ,Yuma,32.7005,-114.6465
1395.0,4.0,1.0,1218,3,0,MT,Missoula,46.8575,-114.0418
2395.0,5.0,4.0,3544,1,0,FL,Tampa,28.1164,-82.3628
1260.0,3.0,2.0,1438,12,1,GA,Atlanta,33.7848,-84.3922
1515.0,3.0,2.0,1438,12,1,GA,Atlanta,33.7927,-84.3234
1159.0,1.0,1.0,769,5,1,TX,Frisco,33.1662,-96.7758
1850.0,2.0,1.0,941,2,0,CA,Sacramento,38.6181,-121.4961
1665.0,1.0,1.0,765,2,0,CA,Sacramento,38.6181,-121.4961
872.0,2.0,1.0,496,1,1,KY,Louisville,38.2585,-85.6927
1350.0,3.0,1.5,1300,4,0,MT,Bozeman,45.6756,-111.0669
1865.0,2.0,1.0,915,2,0,VA,Falls Church,38.9015,-77.1927
1387.0,2.0,2.0,1111,7,1,AZ,Peoria,33.5696,-112.2476
1250.0,2.0,2.0,1044,10,0,NC,Wilmington,34.2026,-77.8815
1440.0,3.0,2.0,1166,6,1,NC,Wilmington,34.2026,-77.8815
2013.0,2.0,2.0,1241,0,1,NC,Wilmington,34.2026,-77.8815
1355.0,2.0,2.0,895,3,0,CA,Sacramento,38.6181,-121.4961
1550.0,4.0,2.0,1499,0,1,FL,Tampa,28.1164,-82.3628
2205.0,2.0,2.0,1339,6,0,GA,Atlanta,33.6374,-84.4309
1350.0,2.0,1.0,1350,0,0,KY,Louisville,38.2585,-85.6927
2025.0,3.0,2.0,1480,3,0,FL,Tampa,28.0302,-82.3657
1935.0,2.0,2.0,1039,2,0,CA,Sacramento,38.6181,-121.4961
1160.0,2.0,2.0,1050,10,1,AZ,Peoria,33.5696,-112.2476
660.0,,1.0,450,2,0,KY,Louisville,38.2482,-85.7639
995.0,1.0,1.0,763,10,0,NC,Wilmington,34.2026,-77.8815
1199.0,2.0,1.5,850,4,1,VA,Richmond,37.5922,-77.498
1346.0,2.0,2.0,1117,2,0,FL,Tampa,28.0302,-82.3657
2340.0,3.0,2.0,1468,4,0,GA,Atlanta,33.8689,-84.4279
1240.0,2.0,2.0,1027,6,1,NC,Wilmington,34.2026,-77.8815
1360.0,1.0,1.0,633,4,0,GA,Atlanta,33.8689,-84.4279
1320.0,1.0,1.0,677,5,1,GA,Atlanta,33.8689,-84.4279
820.0,1.0,1.0,700,1,0,FL,Tampa,28.0302,-82.3657
1955.0,2.0,2.0,1039,2,0,CA,Sacramento,38.6181,-121.4961
2540.0,2.0,2.0,1412,3,0,VA,Falls Church,38.8653,-77.1933
1550.0,1.0,1.0,900,5,0,VA,Falls Church,38.8653,-77.1933
1950.0,1.0,1.0,710,13,1,VA,Falls Church,38.8653,-77.1933
2360.0,2.0,2.5,1324,4,1,GA,Atlanta,33.8689,-84.4279
1425.0,1.0,1.0,801,3,1,NC,Wilmington,34.229,-77.936
850.0,2.0,1.0,1100,5,0,MT,Great Falls,47.4759,-111.2608
920.0,1.0,1.0,750,8,1,NC,Wilmington,34.229,-77.936
1420.0,2.0,2.0,887,1,0,CA,Sacramento,38.6181,-121.4961
1058.0,1.0,1.0,741,9,1,AZ,Goodyear,33.4373,-112.3818
1104.0,1.0,1.0,741,9,1,AZ,Goodyear,33.4373,-112.3818
899.0,2.0,1.0,430,3,0,KY,Louisville,38.2528,-85.7516
2200.0,1.0,1.0,815,0,0,CA,San Diego,32.9108,-117.0855
1075.0,2.0,2.0,1000,7,1,FL,Tampa,28.0302,-82.3657
1099.0,2.0,2.0,823,13,1,VA,Henrico,37.6249,-77.4948
1090.0,2.0,2.0,1000,5,0,FL,Tampa,28.0302,-82.3657
1570.0,1.0,1.0,984,3,0,TX,Frisco,33.1523,-96.8499
1530.0,1.0,1.0,984,3,0,TX,Frisco,33.1523,-96.8499
1650.0,2.0,2.0,1273,2,0,GA,Atlanta,33.8689,-84.4279
2202.0,3.0,2.0,1746,2,1,VA,Falls Church,38.8502,-77.1452
1260.0,2.0,2.0,1070,4,1,MT,Billings,45.7679,-108.6642
1000.0,1.0,1.0,750,1,0,KY,Louisville,38.2528,-85.7516
1090.0,1.0,1.0,823,4,1,MT,Billings,45.7679,-108.6642
1971.0,3.0,2.0,1467,4,0,TX,Frisco,33.1523,-96.8499
1049.0,2.0,1.5,797,13,1,VA,Henrico,37.6249,-77.4948
1270.0,2.0,2.0,1137,3,0,AZ,Goodyear,33.4373,-112.3818
1435.0,1.0,1.0,794,2,0,MT,Billings,45.7679,-108.6642
1160.0,2.0,2.0,1033,6,0,MT,Billings,45.7679,-108.6642
2570.0,2.0,2.0,1138,3,0,CA,San Diego,32.8944,-117.201
2815.0,2.0,2.0,1245,3,0,CA,San Diego,32.823,-117.0949
938.0,2.0,2.0,1037,0,0,AZ,Goodyear,33.4373,-112.3818
1391.0,1.0,1.0,840,9,1,CA,Sacramento,38.4957,-121.5313
2383.0,3.0,2.0,1450,4,1,TX,Frisco,33.1523,-96.8499
3156.0,2.0,2.0,1325,6,1,GA,Atlanta,33.7542,-84.39
1209.0,1.0,1.0,669,9,0,FL,Tampa,28.0297,-82.6078
1215.0,3.0,2.0,1208,5,0,MT,Billings,45.7822,-108.5795
1289.0,3.0,1.0,617,2,0,GA,Atlanta,33.6374,-84.4309
1395.0,1.0,2.0,1145,0,1,KY,Louisville,38.2528,-85.7516
1350.0,4.0,2.5,2179,1,0,AZ,El Mirage,33.6135,-112.3177
1350.0,2.0,2.0,850,3,0,CA,Sacramento,38.4957,-121.5313
1445.0,1.0,1.0,723,12,1,CA,Sacramento,38.4957,-121.5313
735.0,2.0,1.0,950,3,0,VA,Richmond,37.6108,-77.44
925.0,1.0,1.0,652,2,1,TX,Frisco,32.8212,-96.7853
2685.0,3.0,2.0,1274,5,1,CA,San Diego,32.9669,-117.1218
1290.0,1.0,1.0,780,1,0,TX,Frisco,32.8212,-96.7853
1029.0,1.0,1.0,552,3,0,KY,Louisville,38.2528,-85.7516
1500.0,2.0,1.0,990,2,0,CA,Sacramento,38.4957,-121.5313
980.0,2.0,2.0,925,1,0,KY,Louisville,38.2528,-85.7516
1510.0,2.0,1.0,950,9,1,CA,Sacramento,38.4957,-121.5313
735.0,2.0,1.0,950,3,1,VA,Richmond,37.6108,-77.44
1395.0,2.0,2.0,1260,2,0,KY,Louisville,38.2528,-85.7516
1604.0,2.0,1.5,968,10,0,CA,Sacramento,38.4957,-121.5313
975.0,1.0,1.0,510,6,1,VA,Richmond,37.5802,-77.5191
1410.0,1.0,1.0,693,2,1,VA,Fairfax,38.8788,-77.3885
822.0,2.0,2.0,1168,11,1,NC,Hope Mills,34.9674,-78.945
1580.0,1.0,1.0,733,2,0,GA,Atlanta,33.7923,-84.4479
1155.0,2.0,2.0,1092,5,0,FL,Tampa,28.0098,-82.5526
1600.0,1.0,1.0,746,0,0,CA,Sacramento,38.4841,-121.3989
1685.0,3.0,2.0,1309,2,1,TX,Frisco,32.8212,-96.7853
1687.0,1.0,1.0,699,4,0,VA,Fairfax,38.8788,-77.3885
1040.0,1.0,1.0,895,3,0,CA,Sacramento,38.4841,-121.3989
1600.0,3.0,2.5,1623,7,0,MT,Billings,45.7727,-108.483
929.0,1.0,1.0,340,4,0,FL,Tampa,27.9212,-82.5085
1084.0,2.0,1.0,964,3,1,AZ,Avondale,33.4305,-112.3454
714.0,1.0,1.0,771,3,1,NC,Fayetteville,35.0593,-79.0039
900.0,2.0,2.0,1150,9,0,NC,Fayetteville,35.0593,-79.0039
1775.0,2.0,2.0,1018,4,0,VA,Fairfax,38.8788,-77.3885
875.0,2.0,1.0,756,9,0,AZ,Avondale,33.4305,-112.3454
1475.0,1.0,1.0,880,3,0,GA,Atlanta,33.6374,-84.4309
1400.0,1.0,1.0,564,5,0,VA,Fairfax,38.8788,-77.3885
1221.0,1.0,1.0,816,5,0,FL,Tampa,28.0569,-82.6059
1346.0,2.0,2.0,1182,7,0,FL,Tampa,28.0569,-82.6059
1524.0,2.0,2.0,910,2,0,CA,Sacramento,38.5519,-121.37
1260.0,1.0,1.0,739,13,1,VA,Richmond,37.495,-77.4771
1869.0,2.0,2.0,1059,4,1,VA,Fairfax,38.8788,-77.3885
1935.0,2.0,2.0,945,3,0,VA,Fairfax,38.8788,-77.3885
1355.0,1.0,1.0,797,1,0,TX,Flower Mound,33.0334,-97.0677
1532.0,2.0,2.5,1096,5,0,FL,Tampa,28.0569,-82.6059
1285.0,1.0,1.0,700,0,0,TX,Flower Mound,33.0334,-97.0677
1645.0,2.0,1.0,707,8,1,GA,Atlanta,33.7542,-84.39
575.0,2.0,2.0,921,1,1,KS,Garden City,37.9754,-100.8498
1795.0,2.0,1.0,615,8,1,GA,Atlanta,33.6374,-84.4309
2145.0,1.0,1.5,868,2,1,VA,Fairfax,38.8557,-77.2601
1405.0,1.0,1.0,797,0,0,TX,Flower Mound,33.0334,-97.0677
1328.0,2.0,1.0,600,2,0,GA,Atlanta,33.7923,-84.4479
948.0,1.0,1.0,832,2,0,AZ,Glendale,33.654,-112.1701
1330.0,1.0,1.0,675,12,1,GA,Atlanta,33.7927,-84.3234
1295.0,2.0,2.0,1210,2,0,VA,Richmond,37.53,-77.477
1410.0,2.0,1.5,864,3,0,CA,Sacramento,38.593,-121.4027
882.0,2.0,2.0,987,12,1,NC,Fayetteville,35.1287,-78.8987
1275.0,2.0,1.0,639,0,1,GA,Atlanta,33.7082,-84.3843
1330.0,2.0,2.0,1028,4,1,TX,Flower Mound,33.0334,-97.0677
1076.0,1.0,1.0,600,4,0,GA,Atlanta,33.7082,-84.3843
2135.0,2.0,2.0,1038,5,0,CA,San Diego,33.0215,-117.1012
1835.0,1.0,1.0,731,14,1,VA,Fairfax,38.8557,-77.2601
1744.0,2.0,2.0,1000,2,0,VA,Fairfax,38.8557,-77.2601
2295.0,3.0,2.0,1158,5,0,CA,San Diego,33.0215,-117.1012
1095.0,3.0,2.0,1112,5,1,MO,Springfield,37.162,-93.2458
1205.0,2.0,2.0,1211,0,1,VA,Richmond,37.53,-77.477
1525.0,3.0,2.5,1386,2,1,AZ,Glendale,33.654,-112.1701
2250.0,2.0,2.0,1038,4,0,CA,San Diego,33.0215,-117.1012
864.0,2.0,2.0,1050,7,0,KS,Wichita,37.7413,-97.2423
2163.0,2.0,2.0,1041,4,1,CA,San Diego,33.0215,-117.1012
980.0,1.0,1.0,678,2,0,TX,Plano,33.0845,-96.7521
